danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist,hot_100,cluster
0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,audio_features,04aAxqtGp5pv12UXAg4pkq,spotify:track:04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,228360,4,centuries,fall out boy,0,0
0.493,0.759,2,-8.037,0,0.0595,0.00199,2.69e-05,0.0387,0.596,152.02,audio_features,4h6AayD4QR0HJ0u7AjE4Wg,spotify:track:4h6AayD4QR0HJ0u7AjE4Wg,https://api.spotify.com/v1/tracks/4h6AayD4QR0HJ0u7AjE4Wg,https://api.spotify.com/v1/audio-analysis/4h6AayD4QR0HJ0u7AjE4Wg,195082,4,my songs know what you did in the dark (light em up),fall out boy,0,0
0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,audio_features,3Te8uLyit6X3ncNW8Fp3K2,spotify:track:3Te8uLyit6X3ncNW8Fp3K2,https://api.spotify.com/v1/tracks/3Te8uLyit6X3ncNW8Fp3K2,https://api.spotify.com/v1/audio-analysis/3Te8uLyit6X3ncNW8Fp3K2,189387,4,immortals,fall out boy,0,4
0.599,0.941,4,-4.472,0,0.0742,0.0211,0.00145,0.128,0.707,150.017,audio_features,5SI3XgHKxLpriNUgoJ5kg7,spotify:track:5SI3XgHKxLpriNUgoJ5kg7,https://api.spotify.com/v1/tracks/5SI3XgHKxLpriNUgoJ5kg7,https://api.spotify.com/v1/audio-analysis/5SI3XgHKxLpriNUgoJ5kg7,143160,4,uma thurman,fall out boy,0,0
0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,audio_features,0a7BloCiNzLDD9qSQHh5m7,spotify:track:0a7BloCiNzLDD9qSQHh5m7,https://api.spotify.com/v1/tracks/0a7BloCiNzLDD9qSQHh5m7,https://api.spotify.com/v1/audio-analysis/0a7BloCiNzLDD9qSQHh5m7,180267,4,"dance, dance",fall out boy,0,7
0.435,0.887,9,-4.07,1,0.0636,0.000747,0.0,0.0327,0.408,199.935,audio_features,1oagRT7LfpVlNJN6FSZDGp,spotify:track:1oagRT7LfpVlNJN6FSZDGp,https://api.spotify.com/v1/tracks/1oagRT7LfpVlNJN6FSZDGp,https://api.spotify.com/v1/audio-analysis/1oagRT7LfpVlNJN6FSZDGp,212040,4,"this ain't a scene, it's an arms race",fall out boy,0,0
0.965,0.414,1,-6.408,1,0.0713,0.189,0.0,0.0767,0.728,121.032,audio_features,2fZQIJew3nkNe99s2PKzul,spotify:track:2fZQIJew3nkNe99s2PKzul,https://api.spotify.com/v1/tracks/2fZQIJew3nkNe99s2PKzul,https://api.spotify.com/v1/audio-analysis/2fZQIJew3nkNe99s2PKzul,214648,4,bad liar,selena gomez,0,2
0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,audio_features,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4,despacito - remix,luis fonsi,0,0
0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,audio_features,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4,despacito - remix,luis fonsi,0,0
0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,audio_features,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4,despacito - remix,luis fonsi,0,0
0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,audio_features,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4,despacito - remix,luis fonsi,0,4
0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,audio_features,1zB4vmk8tFRmM9UULNzbLB,spotify:track:1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB,187147,4,thunder,imagine dragons,0,0
0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,audio_features,5cF0dROlMOK5uNZtivgu50,spotify:track:5cF0dROlMOK5uNZtivgu50,https://api.spotify.com/v1/tracks/5cF0dROlMOK5uNZtivgu50,https://api.spotify.com/v1/audio-analysis/5cF0dROlMOK5uNZtivgu50,208787,4,attention,charlie puth,0,2
0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,audio_features,7JJmb5XwzOO8jgpou264Ml,spotify:track:7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/tracks/7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/audio-analysis/7JJmb5XwzOO8jgpou264Ml,199440,4,there's nothing holdin' me back,shawn mendes,0,2
0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,audio_features,7JJmb5XwzOO8jgpou264Ml,spotify:track:7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/tracks/7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/audio-analysis/7JJmb5XwzOO8jgpou264Ml,199440,4,there's nothing holdin' me back,shawn mendes,0,2
0.44,0.413,0,-7.365,0,0.0407,0.105,3.4e-05,0.0997,0.141,86.911,audio_features,4rwqrKdwlFWJ6LvPYaOtgn,spotify:track:4rwqrKdwlFWJ6LvPYaOtgn,https://api.spotify.com/v1/tracks/4rwqrKdwlFWJ6LvPYaOtgn,https://api.spotify.com/v1/audio-analysis/4rwqrKdwlFWJ6LvPYaOtgn,258188,3,quit (feat. ariana grande),cashmere cat,0,7
0.697,0.506,8,-4.863,1,0.0325,0.0792,0.0,0.0893,0.516,100.002,audio_features,34oB5r0lcN3fYWCs2uA1k5,spotify:track:34oB5r0lcN3fYWCs2uA1k5,https://api.spotify.com/v1/tracks/34oB5r0lcN3fYWCs2uA1k5,https://api.spotify.com/v1/audio-analysis/34oB5r0lcN3fYWCs2uA1k5,211364,4,the cure,lady gaga,0,7
0.633,0.592,0,-7.245,0,0.112,0.197,0.0,0.099,0.679,90.066,audio_features,2Gl0FzuLxflY6nPifJp5Dr,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/tracks/2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/audio-analysis/2Gl0FzuLxflY6nPifJp5Dr,193511,4,first time,kygo,0,2
0.72,0.727,5,-3.882,1,0.0489,0.0556,0.0,0.138,0.481,99.994,audio_features,4QeoDcR16IHpmmgFGQDrCp,spotify:track:4QeoDcR16IHpmmgFGQDrCp,https://api.spotify.com/v1/tracks/4QeoDcR16IHpmmgFGQDrCp,https://api.spotify.com/v1/audio-analysis/4QeoDcR16IHpmmgFGQDrCp,223190,4,no vacancy,onerepublic,0,7
0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,audio_features,10GJQkjRJcZhGTLagFOC62,spotify:track:10GJQkjRJcZhGTLagFOC62,https://api.spotify.com/v1/tracks/10GJQkjRJcZhGTLagFOC62,https://api.spotify.com/v1/audio-analysis/10GJQkjRJcZhGTLagFOC62,204400,4,most girls,hailee steinfeld,0,7
0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,audio_features,1UZOjK1BwmwWU14Erba9CZ,spotify:track:1UZOjK1BwmwWU14Erba9CZ,https://api.spotify.com/v1/tracks/1UZOjK1BwmwWU14Erba9CZ,https://api.spotify.com/v1/audio-analysis/1UZOjK1BwmwWU14Erba9CZ,231907,4,malibu,miley cyrus,0,0
0.689,0.582,5,-5.785,0,0.0675,0.271,0.0,0.112,0.555,102.05,audio_features,0vhyWEEpOwmBtYWm0D44oN,spotify:track:0vhyWEEpOwmBtYWm0D44oN,https://api.spotify.com/v1/tracks/0vhyWEEpOwmBtYWm0D44oN,https://api.spotify.com/v1/audio-analysis/0vhyWEEpOwmBtYWm0D44oN,210880,4,stay (with alessia cara),zedd,0,7
0.689,0.582,5,-5.785,0,0.0675,0.271,0.0,0.112,0.555,102.05,audio_features,0vhyWEEpOwmBtYWm0D44oN,spotify:track:0vhyWEEpOwmBtYWm0D44oN,https://api.spotify.com/v1/tracks/0vhyWEEpOwmBtYWm0D44oN,https://api.spotify.com/v1/audio-analysis/0vhyWEEpOwmBtYWm0D44oN,210880,4,stay (with alessia cara),zedd,0,2
0.679,0.0665,5,-8.784,0,0.0301,0.503,0.894,0.118,0.158,99.998,audio_features,0sRkWdG74tlZ8vjdQrNMlA,spotify:track:0sRkWdG74tlZ8vjdQrNMlA,https://api.spotify.com/v1/tracks/0sRkWdG74tlZ8vjdQrNMlA,https://api.spotify.com/v1/audio-analysis/0sRkWdG74tlZ8vjdQrNMlA,249600,4,1-800-273-8255,logic,0,3
0.679,0.0665,5,-8.784,0,0.0301,0.503,0.894,0.118,0.158,99.998,audio_features,0sRkWdG74tlZ8vjdQrNMlA,spotify:track:0sRkWdG74tlZ8vjdQrNMlA,https://api.spotify.com/v1/tracks/0sRkWdG74tlZ8vjdQrNMlA,https://api.spotify.com/v1/audio-analysis/0sRkWdG74tlZ8vjdQrNMlA,249600,4,1-800-273-8255,logic,0,3
0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,audio_features,1NDxZ7cFAo481dtYWdrUnR,spotify:track:1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/tracks/1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/audio-analysis/1NDxZ7cFAo481dtYWdrUnR,193613,4,pretty girl - cheat codes x cade remix,maggie lindemann,0,2
0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,audio_features,7i2DJ88J7jQ8K7zqFX2fW8,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,https://api.spotify.com/v1/tracks/7i2DJ88J7jQ8K7zqFX2fW8,https://api.spotify.com/v1/audio-analysis/7i2DJ88J7jQ8K7zqFX2fW8,214802,4,now or never,halsey,0,7
0.739,0.619,10,-6.669,1,0.162,0.0572,0.0,0.105,0.58,112.961,audio_features,5lNuqFVMca4vPupY10cH0J,spotify:track:5lNuqFVMca4vPupY10cH0J,https://api.spotify.com/v1/tracks/5lNuqFVMca4vPupY10cH0J,https://api.spotify.com/v1/audio-analysis/5lNuqFVMca4vPupY10cH0J,222787,4,no promises (feat. demi lovato),cheat codes,0,2
0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,audio_features,2cOUlop2ZakjOKe4WinesN,spotify:track:2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/tracks/2cOUlop2ZakjOKe4WinesN,https://api.spotify.com/v1/audio-analysis/2cOUlop2ZakjOKe4WinesN,188174,4,slow hands,niall horan,0,2
0.656,0.615,5,-6.252,1,0.0539,0.0283,0.0,0.234,0.366,139.91,audio_features,4ZJPwET9Jrgpkqi4Vo3Yg8,spotify:track:4ZJPwET9Jrgpkqi4Vo3Yg8,https://api.spotify.com/v1/tracks/4ZJPwET9Jrgpkqi4Vo3Yg8,https://api.spotify.com/v1/audio-analysis/4ZJPwET9Jrgpkqi4Vo3Yg8,197253,4,bad bitch (feat. ty dolla $ign),bebe rexha,0,7
0.565,0.771,1,-5.22,1,0.213,0.00464,0.0,0.0568,0.573,168.385,audio_features,1Eck97uRMlprKOOJN9oO1E,spotify:track:1Eck97uRMlprKOOJN9oO1E,https://api.spotify.com/v1/tracks/1Eck97uRMlprKOOJN9oO1E,https://api.spotify.com/v1/audio-analysis/1Eck97uRMlprKOOJN9oO1E,225526,4,good life (with g-eazy & kehlani),g-eazy,0,0
0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,audio_features,0QZ5yyl6B6utIWkxeBDxQN,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,https://api.spotify.com/v1/tracks/0QZ5yyl6B6utIWkxeBDxQN,https://api.spotify.com/v1/audio-analysis/0QZ5yyl6B6utIWkxeBDxQN,208212,3,the night we met,lord huron,0,1
0.754,0.762,6,-4.486,0,0.0849,0.45,6.67e-05,0.224,0.673,92.002,audio_features,3FDrI0FLKzrYQiWxPhqV2W,spotify:track:3FDrI0FLKzrYQiWxPhqV2W,https://api.spotify.com/v1/tracks/3FDrI0FLKzrYQiWxPhqV2W,https://api.spotify.com/v1/audio-analysis/3FDrI0FLKzrYQiWxPhqV2W,272667,4,rollin,calvin harris,0,2
0.741,0.559,10,-7.775,1,0.03,0.00728,0.000971,0.21,0.466,101.999,audio_features,5pvVAwQbuFoR7LkcicrKnk,spotify:track:5pvVAwQbuFoR7LkcicrKnk,https://api.spotify.com/v1/tracks/5pvVAwQbuFoR7LkcicrKnk,https://api.spotify.com/v1/audio-analysis/5pvVAwQbuFoR7LkcicrKnk,221983,4,obsession (feat. jon bellion),vice,0,7
0.87,0.502,5,-7.497,0,0.0549,0.549,0.00356,0.0916,0.673,82.53,audio_features,3QWjljChcOMkRDYSzF33Qr,spotify:track:3QWjljChcOMkRDYSzF33Qr,https://api.spotify.com/v1/tracks/3QWjljChcOMkRDYSzF33Qr,https://api.spotify.com/v1/audio-analysis/3QWjljChcOMkRDYSzF33Qr,160597,4,whippin (feat. felix snow),kiiara,0,2
0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,audio_features,72gv4zhNvRVdQA0eOenCal,spotify:track:72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/tracks/72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/audio-analysis/72gv4zhNvRVdQA0eOenCal,212733,4,symphony,clean bandit,0,7
0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,break up every night,the chainsmokers,0,2
0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,break up every night,the chainsmokers,0,2
0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,break up every night,the chainsmokers,0,2
0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902,4,unforgettable,french montana,0,2
0.852,0.464,1,-10.591,0,0.537,0.292,0.0,0.101,0.381,150.155,audio_features,4HuRUy2Qsi1USSg1XNWCB0,spotify:track:4HuRUy2Qsi1USSg1XNWCB0,https://api.spotify.com/v1/tracks/4HuRUy2Qsi1USSg1XNWCB0,https://api.spotify.com/v1/audio-analysis/4HuRUy2Qsi1USSg1XNWCB0,156423,4,humble.,kendrick lamar,0,6
0.745,0.593,8,-6.35,1,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,audio_features,6Se3x9ANMLv0dCDsjGmEjh,spotify:track:6Se3x9ANMLv0dCDsjGmEjh,https://api.spotify.com/v1/tracks/6Se3x9ANMLv0dCDsjGmEjh,https://api.spotify.com/v1/audio-analysis/6Se3x9ANMLv0dCDsjGmEjh,212027,3,do re mi,blackbear,0,2
0.745,0.593,8,-6.35,1,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,audio_features,6Se3x9ANMLv0dCDsjGmEjh,spotify:track:6Se3x9ANMLv0dCDsjGmEjh,https://api.spotify.com/v1/tracks/6Se3x9ANMLv0dCDsjGmEjh,https://api.spotify.com/v1/audio-analysis/6Se3x9ANMLv0dCDsjGmEjh,212027,3,do re mi,blackbear,0,7
0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,audio_features,6kex4EBAj0WHXDKZMEJaaF,spotify:track:6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,216409,4,swalla (feat. nicki minaj & ty dolla $ign),jason derulo,0,2
0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,audio_features,6Qn5zhYkTa37e91HC1D7lb,spotify:track:6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/tracks/6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/audio-analysis/6Qn5zhYkTa37e91HC1D7lb,201240,4,whatever it takes,imagine dragons,0,7
0.606,0.718,4,-4.094,1,0.0978,0.032,0.0,0.402,0.551,101.821,audio_features,1gG5MoWK5SmHUcQPa2jxdP,spotify:track:1gG5MoWK5SmHUcQPa2jxdP,https://api.spotify.com/v1/tracks/1gG5MoWK5SmHUcQPa2jxdP,https://api.spotify.com/v1/audio-analysis/1gG5MoWK5SmHUcQPa2jxdP,213307,4,touch,little mix,0,4
0.606,0.718,4,-4.094,1,0.0978,0.032,0.0,0.402,0.551,101.821,audio_features,1gG5MoWK5SmHUcQPa2jxdP,spotify:track:1gG5MoWK5SmHUcQPa2jxdP,https://api.spotify.com/v1/tracks/1gG5MoWK5SmHUcQPa2jxdP,https://api.spotify.com/v1/audio-analysis/1gG5MoWK5SmHUcQPa2jxdP,213307,4,touch,little mix,0,7
0.606,0.718,4,-4.094,1,0.0978,0.032,0.0,0.402,0.551,101.821,audio_features,1gG5MoWK5SmHUcQPa2jxdP,spotify:track:1gG5MoWK5SmHUcQPa2jxdP,https://api.spotify.com/v1/tracks/1gG5MoWK5SmHUcQPa2jxdP,https://api.spotify.com/v1/audio-analysis/1gG5MoWK5SmHUcQPa2jxdP,213307,4,touch,little mix,0,7
0.691,0.632,1,-7.598,1,0.0513,0.122,0.0,0.0646,0.488,169.982,audio_features,4kfeRwpq5KUaqTkgi4TbDF,spotify:track:4kfeRwpq5KUaqTkgi4TbDF,https://api.spotify.com/v1/tracks/4kfeRwpq5KUaqTkgi4TbDF,https://api.spotify.com/v1/audio-analysis/4kfeRwpq5KUaqTkgi4TbDF,205666,4,selfish,future,0,0
0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,audio_features,12GEpg2XOPyqk03JZEZnJs,spotify:track:12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/audio-analysis/12GEpg2XOPyqk03JZEZnJs,220781,4,it ain’t me (with selena gomez),kygo,0,7
0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,audio_features,12GEpg2XOPyqk03JZEZnJs,spotify:track:12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/audio-analysis/12GEpg2XOPyqk03JZEZnJs,220781,4,it ain’t me (with selena gomez),kygo,0,7
0.738,0.794,11,-4.118,0,0.0416,0.101,0.0,0.0533,0.566,104.014,audio_features,7jEyX4bqaCSdMN4D4JNnVj,spotify:track:7jEyX4bqaCSdMN4D4JNnVj,https://api.spotify.com/v1/tracks/7jEyX4bqaCSdMN4D4JNnVj,https://api.spotify.com/v1/audio-analysis/7jEyX4bqaCSdMN4D4JNnVj,184134,4,mama,jonas blue,0,2
0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,the one,the chainsmokers,0,2
0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,the one,the chainsmokers,0,2
0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,the one,the chainsmokers,0,2
0.741,0.796,1,-6.029,0,0.0575,0.00379,0.00935,0.54,0.461,115.971,audio_features,2lE6CIzmQvcF7Mo3z4k9cr,spotify:track:2lE6CIzmQvcF7Mo3z4k9cr,https://api.spotify.com/v1/tracks/2lE6CIzmQvcF7Mo3z4k9cr,https://api.spotify.com/v1/audio-analysis/2lE6CIzmQvcF7Mo3z4k9cr,246055,4,nights with you,mø,0,4
0.667,0.648,3,-6.398,0,0.0626,0.0235,1.52e-05,0.0427,0.589,95.031,audio_features,4uoumbAMEMaKdtiv763jKz,spotify:track:4uoumbAMEMaKdtiv763jKz,https://api.spotify.com/v1/tracks/4uoumbAMEMaKdtiv763jKz,https://api.spotify.com/v1/audio-analysis/4uoumbAMEMaKdtiv763jKz,172893,4,tg4m,zara larsson,0,2
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,audio_features,0VgkVdmE4gld66l8iyGjgx,spotify:track:0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,204600,4,mask off,future,0,6
0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,audio_features,0VgkVdmE4gld66l8iyGjgx,spotify:track:0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,204600,4,mask off,future,0,6
0.8,0.795,6,-5.835,1,0.0626,0.131,9.02e-05,0.221,0.528,106.031,audio_features,4rHmKlFRiFzabiVO6e9w2e,spotify:track:4rHmKlFRiFzabiVO6e9w2e,https://api.spotify.com/v1/tracks/4rHmKlFRiFzabiVO6e9w2e,https://api.spotify.com/v1/audio-analysis/4rHmKlFRiFzabiVO6e9w2e,227813,4,bon appétit,katy perry,0,4
0.8,0.795,6,-5.835,1,0.0626,0.131,9.02e-05,0.221,0.528,106.031,audio_features,4rHmKlFRiFzabiVO6e9w2e,spotify:track:4rHmKlFRiFzabiVO6e9w2e,https://api.spotify.com/v1/tracks/4rHmKlFRiFzabiVO6e9w2e,https://api.spotify.com/v1/audio-analysis/4rHmKlFRiFzabiVO6e9w2e,227813,4,bon appétit,katy perry,0,2
0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707,4,sign of the times,harry styles,0,7
0.524,0.772,7,-6.696,0,0.152,0.00273,0.000169,0.224,0.237,169.855,audio_features,77lGafvlU68CeHgB2pkHC9,spotify:track:77lGafvlU68CeHgB2pkHC9,https://api.spotify.com/v1/tracks/77lGafvlU68CeHgB2pkHC9,https://api.spotify.com/v1/audio-analysis/77lGafvlU68CeHgB2pkHC9,199973,4,at my best (feat. hailee steinfeld),machine gun kelly,0,0
0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,audio_features,7vu0JkJh0ldukEYbTVcqd0,spotify:track:7vu0JkJh0ldukEYbTVcqd0,https://api.spotify.com/v1/tracks/7vu0JkJh0ldukEYbTVcqd0,https://api.spotify.com/v1/audio-analysis/7vu0JkJh0ldukEYbTVcqd0,176320,4,issues,julia michaels,0,1
0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,audio_features,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,206693,4,that's what i like,bruno mars,0,2
0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,audio_features,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,206693,4,that's what i like,bruno mars,0,2
0.619,0.402,3,-7.441,1,0.0291,0.668,0.0,0.135,0.398,95.067,audio_features,3daIaqRrkPwob5SGcbNd9X,spotify:track:3daIaqRrkPwob5SGcbNd9X,https://api.spotify.com/v1/tracks/3daIaqRrkPwob5SGcbNd9X,https://api.spotify.com/v1/audio-analysis/3daIaqRrkPwob5SGcbNd9X,215974,4,september song,jp cooper,0,1
0.748,0.627,7,-6.029,1,0.0639,0.131,0.0,0.0852,0.524,120.963,audio_features,000xQL6tZNLJzIrtIgxqSl,spotify:track:000xQL6tZNLJzIrtIgxqSl,https://api.spotify.com/v1/tracks/000xQL6tZNLJzIrtIgxqSl,https://api.spotify.com/v1/audio-analysis/000xQL6tZNLJzIrtIgxqSl,188491,4,still got time,zayn,0,2
0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,audio_features,152lZdxL1OR0ZMW6KquMif,spotify:track:152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,219080,4,location,khalid,0,6
